Probe,GeneID,Symbol,Distance,Sides,Raw.p
cg18876728,ENSG00000222370,SNORA36B,1816791,R7,1
cg18876728,ENSG00000116141,MARK1,2144471,R8,7.35027919969606e-5
cg18876728,ENSG00000162817,C1orf115,2306090,R9,0.9774598087682161
cg18876728,ENSG00000117791,MARC2,2364470,R10,0.9844246247922397
cg18967021,ENSG00000154358,OBSCN,-631246,L10,0.28019364594086893
cg18967021,ENSG00000154370,TRIM11,-603282,L9,0.2776529024694191
cg18967021,ENSG00000162931,TRIM17,-593261,L8,0.8315633139846517
cg18967021,ENSG00000168148,HIST3H3,-584797,L7,0.8840470644701572
cg18967021,ENSG00000181218,HIST3H2A,-552263,L6,0.6749826677138815
cg18967021,ENSG00000196890,HIST3H2BB,-551564,L5,0.8409760657073528
cg18967021,ENSG00000168159,RNF187,-514356,L4,0.3332238848884781
cg18967021,ENSG00000183929,DUSP5P1,-409673,L3,0.10332381137645151
cg18967021,ENSG00000116574,RHOU,-315407,L2,0.9999999999469041
cg18967021,ENSG00000168118,RAB4A,208996,L1,0.9562735553790577
cg18967021,ENSG00000154429,CCSAP,258932,R1,0.6990851567130494
cg18967021,ENSG00000143632,ACTA1,369166,R2,0.9988748095734634
cg18967021,ENSG00000069248,NUP133,379219,R3,0.8953106159900647
cg18967021,ENSG00000135776,ABCB10,454503,R4,0.661260068153421
cg18967021,ENSG00000135801,TAF5L,531032,R5,0.7273945698236055
cg18967021,ENSG00000135763,URB2,564155,R6,0.1117134841358504
cg18967021,ENSG00000143641,GALNT2,995710,R7,0.9674887752439081
cg18967021,ENSG00000177614,PGBD5,1259566,R8,0.5838424134863902
cg18967021,ENSG00000135775,COG2,1580409,R9,0.2776529024694191
cg18967021,ENSG00000135744,AGT,1640443,R10,0.8118521999687578
cg19082496,ENSG00000134684,YARS,-615597,L10,0.04443135854402269
cg19082496,ENSG00000116497,S100PBP,-574875,L9,0.37539425389843245
cg19082496,ENSG00000160097,FNDC5,-561268,L8,0.21802645258284856
cg19082496,ENSG00000121905,HPCA,-535309,L7,0.7446940972691967
cg19082496,ENSG00000121900,TMEM54,-532312,L6,0.0017563803928824853
cg19082496,ENSG00000116514,RNF19B,-469065,L5,0.0024538764217568575
cg19082496,ENSG00000142920,ADC,-313220,L4,0.04234369312604041
cg19082496,ENSG00000116525,TRIM62,-251691,L3,0.4518493159178942
cg19082496,ENSG00000160094,ZNF362,-133031,L2,0.3277436782366483
cg19082496,ENSG00000134686,PHC2,-2698,L1,2.1898320913983267e-8
cg19082496,ENSG00000121903,ZSCAN20,38892,R1,0.02254019123178385
cg19082496,ENSG00000121904,CSMD2,80255,R2,0.004249925560199078
cg19082496,ENSG00000176256,HMGB4,426722,R3,0.5
cg19082496,ENSG00000142698,C1orf94,733130,R4,0.6158066446445339
cg19082496,ENSG00000163866,SMIM12,1278984,R5,0.020589996639260495
cg19082496,ENSG00000189280,GJB5,1321294,R6,0.004542277148480404
cg19082496,ENSG00000189433,GJB4,1325988,R7,0.015281993475206052
cg19082496,ENSG00000188910,GJB3,1347436,R8,2.694812027460149e-5
cg19082496,ENSG00000187513,GJA4,1359245,R9,0.29306357016488405
cg19082496,ENSG00000116544,DLGAP3,1431683,R10,0.8868421513231972
cg19234983,ENSG00000117597,DIEXF,-1657109,L10,0.5301388922909962
cg19234983,ENSG00000143469,SYT14,-1350383,L9,0.47888612274113895
cg19234983,ENSG00000203706,SERTAD4-AS1,-1280627,L8,0.8372078644870113
cg19234983,ENSG00000082497,SERTAD4,-1268043,L7,0.6857934520402676
cg19234983,ENSG00000054392,HHAT,-838381,L6,0.932836711100063
cg19234983,ENSG00000143473,KCNH1,-380562,L5,0.8353401735868324
cg19234983,ENSG00000117625,RCOR3,-198292,L4,0.5897325369419155
cg19234983,ENSG00000082512,TRAF5,-139731,L3,0.06521859550401005
cg19234983,ENSG00000153363,LINC00467,-82141,L2,0.8353401735868324
cg19234983,ENSG00000198570,RD3,-21760,L1,0.6207725469060206
cg19234983,ENSG00000170385,SLC30A1,56888,R1,0.2853086706117178
cg19234983,ENSG00000117650,NEK2,148092,R2,0.24330997503154686
cg19234983,ENSG00000123684,LPGAT1,228777,R3,0.8897176441552128
cg19234983,ENSG00000143493,INTS7,425719,R4,0.12992976842673695
cg19234983,ENSG00000143476,DTL,520897,R5,0.5481506840821058
cg19234983,ENSG00000066027,PPP2R5A,770857,R6,0.9970431799173163
cg19234983,ENSG00000201544,SNORA16B,838136,R7,0.7244076131764386
cg19234983,ENSG00000065600,TMEM206,849251,R8,0.8390617230677527
cg19234983,ENSG00000117691,NENF,918207,R9,0.8463388025663213
cg19234983,ENSG00000162772,ATF3,1050654,R10,0.9937097214079516
cg19243842,ENSG00000157911,PEX10,-713284,L10,0.0015932916368704534
cg19243842,ENSG00000149527,PLCH2,-621551,L9,0.005411528306075945
cg19243842,ENSG00000157881,PANK4,-600481,L8,0.006993098892573486
cg19243842,ENSG00000197921,HES5,-596836,L7,0.5601677367476696
cg19243842,ENSG00000157873,TNFRSF14,-561699,L6,0.9749162045050709
cg19243842,ENSG00000157870,FAM213B,-535612,L5,0.33047923770828525
cg19243842,ENSG00000142606,MMEL1,-494039,L4,0.7225044081969815
cg19243842,ENSG00000169717,ACTRT2,-119055,L3,0.7244076131764386
cg19243842,ENSG00000177133,LINC00982,-73519,L2,0.9999999778379853
cg19243842,ENSG00000142611,PRDM16,-0,L1,0.9999999983997407
cg19243842,ENSG00000130762,ARHGEF16,312467,R1,0.12833749171499442
cg19243842,ENSG00000162591,MEGF6,347961,R2,0.7885966606308316
cg19243842,ENSG00000158109,TPRG1L,483043,R3,0.12364214795704619
cg19243842,ENSG00000116213,WRAP73,488808,R4,8.948912816913879e-4
cg19243842,ENSG00000078900,TP73,510561,R5,9.086717019748006e-5
cg19243842,ENSG00000227372,TP73-AS1,594025,R6,0.34987538269948054
cg19243842,ENSG00000162592,CCDC27,610439,R7,0.994586641851706
cg19243842,ENSG00000235169,SMIM1,630829,R8,0.9680348510298149
cg19243842,ENSG00000130764,LRRC47,638261,R9,0.002180219139073471
cg19243842,ENSG00000116198,CEP104,670122,R10,0.2982872198558303
cg19320261,ENSG00000162607,USP1,-1491662,L10,0.7248765340092216
cg19320261,ENSG00000132855,ANGPTL3,-1337307,L9,0.23180533251465216
cg19320261,ENSG00000116641,DOCK7,-1255168,L8,0.9376161688604149
cg19320261,ENSG00000125703,ATG4C,-1077953,L7,0.9999308524992111
cg19320261,ENSG00000187140,FOXD3,-618340,L6,0.015713144808853975
cg19320261,ENSG00000088035,ALG6,-504904,L5,0.007293088396844382
cg19320261,ENSG00000203965,EFCAB7,-370773,L4,0.9981565043931102
cg19320261,ENSG00000142856,ITGB3BP,-349745,L3,0.8794204587176051
cg19320261,ENSG00000079739,PGM1,-283221,L2,0.9998775436502954
cg19320261,ENSG00000185483,ROR1,-0,L1,0.9999999999127442
cg19320261,ENSG00000177414,UBE2U,260170,R1,0.8356548107527915
cg19320261,ENSG00000158966,CACHD1,527288,R2,0.41321008291797967
cg19320261,ENSG00000162437,RAVER2,801638,R3,0.04443135854402269
cg19320261,ENSG00000162434,JAK1,889772,R4,0.9999906568340508
cg19320261,ENSG00000162433,AK4,1204092,R5,0.04962563728234515
cg19320261,ENSG00000116675,DNAJC6,1304762,R6,0.9941007250512762
cg19320261,ENSG00000116678,LEPR,1477108,R7,0.9999683615839925
cg19320261,ENSG00000184588,PDE4B,1849057,R8,0.9797823867071829
cg19320261,ENSG00000118473,SGIP1,2589926,R9,0.9976032206183685
cg19320261,ENSG00000152760,TCTEX1D1,2809002,R10,0.9680348510298149
cg19377326,ENSG00000253304,TMEM200B,-2035615,L10,0.9847180065247939
cg19377326,ENSG00000116350,SRSF4,-1977563,L9,0.020589996639260495
cg19377326,ENSG00000116353,MECR,-1928608,L8,0.5180943628575814
cg19377326,ENSG00000060656,PTPRU,-1832737,L7,0.9908455964948497
cg19377326,ENSG00000162510,MATN1,-289628,L6,0.9733393673120527
cg19377326,ENSG00000162511,LAPTM5,-255395,L5,0.9999999999993073
cg19377326,ENSG00000162512,SDC3,-104454,L4,0.9999995391843536
cg19377326,ENSG00000200154,SNORD103A,-77442,L3,1
cg19377326,ENSG00000200181,SNORD85,-44979,L2,1
cg19377326,ENSG00000134644,PUM1,-0,L1,0.046601175563336435
cg19377326,ENSG00000084628,NKAIN1,166527,R1,0.11028235584478721
cg19377326,ENSG00000060688,SNRNP40,246352,R2,0.16843668601534834
cg19377326,ENSG00000121766,ZCCHC17,283777,R3,0.717254398981014
cg19377326,ENSG00000121769,FABP3,352407,R4,0.9999998052666011
cg19377326,ENSG00000168528,SERINC2,396347,R5,0.9256759316848366
cg19377326,ENSG00000223907,RP11-439L8.4,497971,R6,0.6877843817623053
cg19377326,ENSG00000142910,TINAGL1,556051,R7,0.9871515066860008
cg19377326,ENSG00000121764,HCRTR1,597222,R8,0.1271912809671107
cg19377326,ENSG00000162517,PEF1,609398,R9,0.48793479238050746
cg19377326,ENSG00000084636,COL16A1,631783,R10,0.9922356519549477
cg19403323,ENSG00000174059,CD34,-1939312,L10,0.9998879643884453
cg19403323,ENSG00000076356,PLXNA2,-1606394,L9,0.9740165861881331
cg19403323,ENSG00000008118,CAMK1G,-236776,L8,0.9999999665300825
cg19403323,ENSG00000196878,LAMB3,-198248,L7,0.7043299068912128
cg19403323,ENSG00000123689,G0S2,-174326,L6,0.9999999761519638
cg19403323,ENSG00000117594,HSD11B1,-115764,L5,0.9999999781016791
cg19403323,ENSG00000009790,TRAF3IP3,-68391,L4,0.9999999130509654
cg19403323,ENSG00000162757,C1orf74,-66155,L3,0.04962563728234515
cg19403323,ENSG00000117595,IRF6,-44594,L2,3.1543980670231366e-4
cg19403323,ENSG00000117597,DIEXF,-0,L1,3.16384160075033e-5
cg19403323,ENSG00000143469,SYT14,87476,R1,1.67193670251607e-12
cg19403323,ENSG00000203706,SERTAD4-AS1,380739,R2,6.050400328246323e-4
cg19403323,ENSG00000082497,SERTAD4,382082,R3,1.8233252677188905e-5
cg19403323,ENSG00000054392,HHAT,477534,R4,2.1934966990606093e-7
cg19403323,ENSG00000143473,KCNH1,832493,R5,5.774876874536797e-6
cg19403323,ENSG00000117625,RCOR3,1407657,R6,1.418686586697265e-4
cg19403323,ENSG00000082512,TRAF5,1475895,R7,0.08793517343837211
cg19403323,ENSG00000153363,LINC00467,1532083,R8,0.3840297418026808
cg19403323,ENSG00000198570,RD3,1625802,R9,0.9983276065286982
cg19403323,ENSG00000170385,SLC30A1,1720848,R10,0.8980287829168209
cg19596804,ENSG00000086619,ERO1LB,-2095320,L10,0.9969741776553023
cg19596804,ENSG00000186197,EDARADD,-1892425,L9,0.8668447811051132
cg19596804,ENSG00000116977,LGALS8,-1824358,L8,0.9696277976905456
cg19596804,ENSG00000119285,HEATR1,-1772835,L7,0.36967145726689526
cg19596804,ENSG00000077522,ACTN2,-1612708,L6,0.34428012271592395
cg19596804,ENSG00000116984,MTR,-1473358,L5,0.9900721986693238
cg19596804,ENSG00000198626,RYR2,-543351,L4,0.9757895669954323
cg19596804,ENSG00000116996,ZP4,-486545,L3,0.8251687064333639
cg19596804,ENSG00000237250,RP11-193H5.1,-449018,L2,0.9890256903916272
cg19596804,ENSG00000215808,LINC01139,103042,L1,0.9170732478642063
cg19596804,ENSG00000133019,CHRM3,1009223,R1,0.8427279337650788
cg19596804,ENSG00000155816,FMN2,1637006,R2,0.8662012529441301
cg19596804,ENSG00000180875,GREM2,2112231,R3,0.36681150119367134
cg19596804,ENSG00000182901,RGS7,2390912,R4,0.04171714595829905
cg19596804,ENSG00000091483,FH,3120261,R5,0.870070231573263
cg19596804,ENSG00000117009,KMO,3154792,R6,0.4458654969788278
cg19596804,ENSG00000054277,OPN3,3212762,R7,0.04962563728234515
cg19596804,ENSG00000203668,CHML,3251513,R8,0.37252933773998353
cg19596804,ENSG00000162843,WDR64,3274938,R9,0.7495187823253808
cg19596804,ENSG00000174371,EXO1,3470627,R10,0.6274706622600165
cg19630039,ENSG00000197530,MIB2,-295815,L10,0.02644324915358797
cg19630039,ENSG00000189409,MMP23B,-291166,L9,0.8619040238598309
cg19630039,ENSG00000248333,CDK11B,-271332,L8,7.864814455025496e-4
cg19630039,ENSG00000189339,SLC35E2B,-237638,L7,0.4668538473664766
cg19630039,ENSG00000215790,SLC35E2,-184374,L6,0.2225075358124942
cg19630039,ENSG00000008130,NADK,-149909,L5,0.21802645258284856
cg19630039,ENSG00000078369,GNB1,-39310,L4,0.23162543631454388
cg19630039,ENSG00000169885,CALML6,-13070,L3,0.03241458930706638
cg19630039,ENSG00000178821,TMEM52,-11093,L2,0.03716241811582655
cg19630039,ENSG00000142609,C1orf222,-0,L1,0.7376236884834477
cg19630039,ENSG00000187730,GABRD,88972,R1,0.9495942781573872
cg19630039,ENSG00000067606,PRKCZ,120101,R2,0.03904116819346752
cg19630039,ENSG00000162585,C1orf86,254095,R3,2.74342772609051e-4
cg19630039,ENSG00000157933,SKI,298326,R4,0.6043668143712783
cg19630039,ENSG00000116151,MORN1,390884,R5,0.5867899170820203
cg19630039,ENSG00000269896,RP4-740C4.6,420045,R6,0.9555686414559773
cg19630039,ENSG00000157916,RER1,461459,R7,0.3359774925057134
cg19630039,ENSG00000157911,PEX10,474428,R8,2.98357839491582e-4
cg19630039,ENSG00000149527,PLCH2,495611,R9,0.5150802161879877
cg19630039,ENSG00000157881,PANK4,578164,R10,0.0020296126434069094
cg19726343,ENSG00000215788,TNFRSF25,-989339,L10,0.01711583371046538
cg19726343,ENSG00000171680,PLEKHG5,-935473,L9,2.6092768694284898e-5
cg19726343,ENSG00000162408,NOL9,-900999,L8,0.0033165682545879564
cg19726343,ENSG00000173662,TAS1R1,-875777,L7,1.1876214617109144e-4
cg19726343,ENSG00000204859,ZBTB48,-866254,L6,0.015575375207760332
cg19726343,ENSG00000162413,KLHL21,-840927,L5,0.0015547367438057125
cg19726343,ENSG00000116273,PHF13,-831501,L4,0.0013078029112386915
cg19726343,ENSG00000041988,THAP3,-819948,L3,0.15909825344665549
cg19726343,ENSG00000007923,DNAJC11,-753610,L2,0.0018885103131028732
cg19726343,ENSG00000171735,CAMTA1,-0,L1,0.03362646946420242
cg19726343,ENSG00000049245,VAMP3,315732,R1,0.4043975132535341
cg19726343,ENSG00000049246,PER3,328783,R2,0.005529980544337299
cg19726343,ENSG00000049247,UTS2,387546,R3,0.7743953547481996
cg19726343,ENSG00000049249,TNFRSF9,464310,R4,0.9108516927090714
cg19726343,ENSG00000116288,PARK7,498754,R5,0.13478843921826633
cg19726343,ENSG00000116285,ERRFI1,548867,R6,0.1881478000312422
cg19726343,ENSG00000162426,SLC45A1,862289,R7,0.3442907837411372
cg19726343,ENSG00000142599,RERE,896860,R8,0.057873845636522446
cg19726343,ENSG00000074800,ENO1,1405464,R9,0.01587357732185756
cg19726343,ENSG00000131686,CA6,1490329,R10,0.1468937918829029
cg19746567,ENSG00000185888,PRSS38,-460939,L10,0.5229478449554794
cg19746567,ENSG00000143816,WNT9A,-359511,L9,0.7446940972691967
cg19746567,ENSG00000154342,WNT3A,-246149,L8,0.02835112969632234
cg19746567,ENSG00000143761,ARF1,-208198,L7,0.5985294994887508
cg19746567,ENSG00000143793,C1orf35,-201998,L6,0.0028230542279727073
cg19746567,ENSG00000162910,MRPL55,-198097,L5,0.02421043300456768
cg19746567,ENSG00000143774,GUK1,-158425,L4,0.4668538473664766
cg19746567,ENSG00000198835,GJC2,-147583,L3,0.1267588140494696
cg19746567,ENSG00000181873,IBA57,-125152,L2,0.018101216088662372
cg19746567,ENSG00000154358,OBSCN,-0,L1,0.49396670628660044
cg19746567,ENSG00000154370,TRIM11,86261,R1,0.1881478000312422
cg19746567,ENSG00000162931,TRIM17,100528,R2,0.0056507306299366355
cg19746567,ENSG00000168148,HIST3H3,117433,R3,0.8053730824632669
cg19746567,ENSG00000181218,HIST3H2A,149952,R4,0.019850956044083923
cg19746567,ENSG00000196890,HIST3H2BB,150695,R5,0.8067404151719434
cg19746567,ENSG00000168159,RNF187,179649,R6,0.11028235584478721
cg19746567,ENSG00000183929,DUSP5P1,249772,R7,0.3782660588426344
cg19746567,ENSG00000116574,RHOU,375711,R8,0.9753561318342081
cg19746567,ENSG00000168118,RAB4A,911709,R9,0.16654134524858363
cg19746567,ENSG00000154429,CCSAP,961645,R10,0.2726054301763945
cg19866637,ENSG00000157911,PEX10,-712656,L10,0.06054800568761365
cg19866637,ENSG00000149527,PLCH2,-620923,L9,0.08320559368392845
cg19866637,ENSG00000157881,PANK4,-599853,L8,0.26760392660302995
cg19866637,ENSG00000197921,HES5,-596208,L7,0.23133094453064687
cg19866637,ENSG00000157873,TNFRSF14,-561071,L6,0.9991500231052913
cg19866637,ENSG00000157870,FAM213B,-534984,L5,0.8498943515281764
cg19866637,ENSG00000142606,MMEL1,-493411,L4,0.9021424880525928
cg19866637,ENSG00000169717,ACTRT2,-118427,L3,0.5120665585214281
cg19866637,ENSG00000177133,LINC00982,-72891,L2,0.9999999916112721
cg19866637,ENSG00000142611,PRDM16,-0,L1,0.9999999679122824
cg19866637,ENSG00000130762,ARHGEF16,313095,R1,0.36967145726689526
cg19866637,ENSG00000162591,MEGF6,348589,R2,0.9006952244624105
cg19866637,ENSG00000158109,TPRG1L,483671,R3,0.472870088156925
cg19866637,ENSG00000116213,WRAP73,489436,R4,0.028845601286898746
cg19866637,ENSG00000078900,TP73,511189,R5,0.02835112969632234
cg19866637,ENSG00000227372,TP73-AS1,594653,R6,0.7706733657023421
cg19866637,ENSG00000162592,CCDC27,611067,R7,0.9887815877875479
cg19866637,ENSG00000235169,SMIM1,631457,R8,0.9989301777596783
cg19866637,ENSG00000130764,LRRC47,638889,R9,0.09540124937086342
cg19866637,ENSG00000116198,CEP104,670750,R10,0.6804072231958738
cg19867250,ENSG00000143514,TP53BP2,-1615040,L10,0.25288223608197213
cg19867250,ENSG00000143756,FBXO28,-1298965,L9,0.017767514008620453
cg19867250,ENSG00000143753,DEGS1,-1267571,L8,0.5301388922909962
cg19867250,ENSG00000143748,NVL,-1130625,L7,0.004249925560199078
cg19867250,ENSG00000143771,CNIH4,-1081553,L6,0.9347814044959899
cg19867250,ENSG00000162923,WDR26,-1023979,L5,0.28274560101898605
cg19867250,ENSG00000143786,CNIH3,-720463,L4,0.9944700194556627
cg19867250,ENSG00000185842,DNAH14,-61718,L3,0.9954577228515196
cg19867250,ENSG00000143815,LBR,-32087,L2,0.09668967327225425
cg19867250,ENSG00000154380,ENAH,25820,L1,0.9394519943123864
cg19867250,ENSG00000143742,SRP9,316814,R1,0.5120652076194926
cg19867250,ENSG00000143819,EPHX1,349077,R2,0.9999194773567678
cg19867250,ENSG00000196187,TMEM63A,384520,R3,0.8716625082850056
cg19867250,ENSG00000243709,LEFTY1,425265,R4,0.19851541906448056
cg19867250,ENSG00000143811,PYCR2,458861,R5,0.4819056371424187
cg19867250,ENSG00000143768,LEFTY2,475581,R6,0.5346697027577304
cg19867250,ENSG00000143751,SDE2,521686,R7,0.11028235584478721
cg19867250,ENSG00000182827,ACBD3,683663,R8,0.8868421513231972
cg19867250,ENSG00000185155,MIXL1,762602,R9,0.7224328622159504
cg19867250,ENSG00000183814,LIN9,770133,R10,0.014993370708144806
cg19896129,ENSG00000134716,CYP2J2,-2763987,L10,0.8668447811051132
cg19896129,ENSG00000162598,C1orf87,-2617007,L9,0.9999769098665281
cg19896129,ENSG00000162599,NFIA,-1227984,L8,0.8748062912157453
cg19896129,ENSG00000162604,TM2D1,-965354,L7,0.41910981313104545
cg19896129,ENSG00000132849,INADL,-526857,L6,0.07539294243958565
cg19896129,ENSG00000240563,L1TD1,-478449,L5,0.9999997898777925
cg19896129,ENSG00000132854,KANK4,-371364,L4,0.9866418090504863
cg19896129,ENSG00000162607,USP1,-238974,L3,0.025083795494929093
cg19896129,ENSG00000132855,ANGPTL3,-84619,L2,0.12718106415302585
cg19896129,ENSG00000116641,DOCK7,-2480,L1,0.00371519852223388
cg19896129,ENSG00000125703,ATG4C,93354,R1,0.9999998128627758
cg19896129,ENSG00000187140,FOXD3,632278,R2,7.725010004847231e-6
cg19896129,ENSG00000088035,ALG6,676809,R3,0.16279213551298868
cg19896129,ENSG00000142856,ITGB3BP,749989,R4,0.610180811005351
cg19896129,ENSG00000203965,EFCAB7,832591,R5,0.46986110770900374
cg19896129,ENSG00000079739,PGM1,902495,R6,0.9583342983477496
cg19896129,ENSG00000185483,ROR1,1083241,R7,0.9999999903684411
cg19896129,ENSG00000177414,UBE2U,1512858,R8,0.6260816932569369
cg19896129,ENSG00000158966,CACHD1,1779976,R9,0.0027582400145184666
cg19896129,ENSG00000162437,RAVER2,2054326,R10,8.8031539719733e-7
cg19900821,ENSG00000072694,FCGR2B,-710688,L10,0.921330118304762
cg19900821,ENSG00000213075,RPL31P11,-704090,L9,0.8911355764116187
cg19900821,ENSG00000132185,FCRLA,-674990,L8,0.4819056371424187
cg19900821,ENSG00000162746,FCRLB,-661199,L7,0.8868421513231972
cg19900821,ENSG00000081721,DUSP12,-632104,L6,0.15727206623492115
cg19900821,ENSG00000118217,ATF6,-425272,L5,0.4578440940724327
cg19900821,ENSG00000162745,OLFML2B,-365488,L4,0.019850956044083923
cg19900821,ENSG00000171722,C1orf111,-12472,L3,0.8241112738245744
cg19900821,ENSG00000198929,NOS1AP,-5811,L2,0.48793479238050746
cg19900821,ENSG00000239887,C1orf226,-2532,L1,0.18409573834843232
cg19900821,ENSG00000198574,SH2D1B,5921,R1,0.858541566781276
cg19900821,ENSG00000152332,UHMK1,107906,R2,0.35268000073361
cg19900821,ENSG00000117143,UAP1,172188,R3,0.0020787317981864886
cg19900821,ENSG00000162733,DDR2,242028,R4,0.04303058179403342
cg19900821,ENSG00000132196,HSD17B7,401357,R5,0.5180943628575814
cg19900821,ENSG00000185860,C1orf110,435113,R6,0.09143774445934855
cg19900821,ENSG00000117152,RGS4,679430,R7,0.0293472210544821
cg19900821,ENSG00000232995,RP11-267N12.3,855160,R8,0.9376161688604149
cg19900821,ENSG00000143228,NUF2,877231,R9,0.0024538764217568575
cg19900821,ENSG00000185630,PBX1,2165686,R10,0.41910981313104545
cg19904265,ENSG00000157911,PEX10,-821475,L10,0.0011539752230936252
cg19904265,ENSG00000149527,PLCH2,-729742,L9,0.3811446045310021
cg19904265,ENSG00000157881,PANK4,-708672,L8,0.015575375207760332
cg19904265,ENSG00000197921,HES5,-705027,L7,0.1201028423745085
cg19904265,ENSG00000157873,TNFRSF14,-669890,L6,0.9308474801581442
cg19904265,ENSG00000157870,FAM213B,-643803,L5,0.32501733228611845
cg19904265,ENSG00000142606,MMEL1,-602230,L4,0.25154765871672125
cg19904265,ENSG00000169717,ACTRT2,-227246,L3,0.28394797697393803
cg19904265,ENSG00000177133,LINC00982,-181710,L2,0.9999964279654123
cg19904265,ENSG00000142611,PRDM16,-0,L1,0.9999999885311741
cg19904265,ENSG00000130762,ARHGEF16,204276,R1,0.24807147485074388
cg19904265,ENSG00000162591,MEGF6,239770,R2,0.569037291835346
cg19904265,ENSG00000158109,TPRG1L,374852,R3,0.18611493391043887
cg19904265,ENSG00000116213,WRAP73,380617,R4,0.011419053048872255
cg19904265,ENSG00000078900,TP73,402370,R5,0.0028230542279727073
cg19904265,ENSG00000227372,TP73-AS1,485834,R6,0.23162543631454388
cg19904265,ENSG00000162592,CCDC27,502248,R7,0.951488283519208
cg19904265,ENSG00000235169,SMIM1,522638,R8,0.6857934520402676
cg19904265,ENSG00000130764,LRRC47,530070,R9,0.011879372492145211
cg19904265,ENSG00000116198,CEP104,561931,R10,0.5030167331057521
cg19938167,ENSG00000143278,F13B,-2016004,L10,0.8586851507470092
cg19938167,ENSG00000066279,ASPM,-1936577,L9,3.826548376884868e-4
cg19938167,ENSG00000177888,ZBTB41,-1882729,L8,6.914750078890003e-5
cg19938167,ENSG00000134376,CRB1,-1604816,L7,0.9970252307555374
cg19938167,ENSG00000213047,DENND1B,-1307575,L6,0.7885966606308316
